title,company,location,region,employment_type,job_id,posted_date,apply_url,scraped_at,skills
Data Scientist,Siemens Energy Global GmbH & Co. KG,Berlin,Berlin,,15170-441068742-S,2026-05-20,https://www.arbeitsagentur.de/jobsuche/jobdetail/15170-441068742-S,2026-06-06 22:29:44,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}"
Mathematiker/in,Brüggen Engineering GmbH,Mannheim,Baden-Württemberg,,10001-1003175375-S,2026-06-04,https://www.arbeitsagentur.de/jobsuche/jobdetail/10001-1003175375-S,2026-06-06 22:29:44,"{""Programming Languages"": [""r""]}"
Data Scientist,MEIKO Maschinenbau GmbH & Co. KG,Offenburg,Baden-Württemberg,,16932-E2B467FCC599EAE296C-S,2026-06-03,https://www.arbeitsagentur.de/jobsuche/jobdetail/16932-E2B467FCC599EAE296C-S,2026-06-06 22:29:44,"{""Programming Languages"": [""python"", ""r"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}"
Data Scientist,SAP,"Walldorf, Baden",Baden-Württemberg,,11070-1577640-1-S,2026-06-04,https://www.arbeitsagentur.de/jobsuche/jobdetail/11070-1577640-1-S,2026-06-06 22:29:44,"{""Programming Languages"": [""python"", ""r"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}"
Data-Warehouse-Analyst/in,NEW YORKER,Braunschweig,Niedersachsen,,12811-2076621-S,2026-05-28,https://www.arbeitsagentur.de/jobsuche/jobdetail/12811-2076621-S,2026-06-06 22:29:44,"{""Programming Languages"": [""r""]}"
Data Scientist,Siemens AG,München,Bayern,,12465-1582448-1-S,2026-06-04,https://www.arbeitsagentur.de/jobsuche/jobdetail/12465-1582448-1-S,2026-06-06 22:29:44,"{""Programming Languages"": [""python"", ""r"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}"
Data Scientist,FERCHAU GmbH Niederlassung Rostock,Rostock,Mecklenburg-Vorpommern,,12265-294814_JB5164407-S,2026-06-05,https://www.arbeitsagentur.de/jobsuche/jobdetail/12265-294814_JB5164407-S,2026-06-06 22:29:44,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}"
Ozeanograf/in,Helmholtz-Zentrum hereon GmbH,Geesthacht,Schleswig-Holstein,,19209-44175691-513-S,2026-07-01,https://www.arbeitsagentur.de/jobsuche/jobdetail/19209-44175691-513-S,2026-06-06 22:29:44,"{""Programming Languages"": [""r""]}"
Data Scientist,Hays Professional Solutions GmbH Standort Ulm,"Ulm, Donau",Baden-Württemberg,,13319-879114/1_612089LS-S,2026-05-29,https://www.arbeitsagentur.de/jobsuche/jobdetail/13319-879114/1_612089LS-S,2026-06-06 22:29:44,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}"
Business-Analyst/in,Deichmann,"Essen, Ruhr",Nordrhein-Westfalen,,13644-304797-S,2026-06-01,https://www.arbeitsagentur.de/jobsuche/jobdetail/13644-304797-S,2026-06-06 22:29:44,{}
Data Scientist,E.ON SE,"Essen, Ruhr",Nordrhein-Westfalen,,12728-244710-1-S,2026-05-29,https://www.arbeitsagentur.de/jobsuche/jobdetail/12728-244710-1-S,2026-06-06 22:29:44,"{""Programming Languages"": [""python"", ""r"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}"
Data Scientist,Lidl Stiftung & Co. KG,Neckarsulm,Baden-Württemberg,,19220-b3cd8aebe8b164c2-S,2026-05-22,https://www.arbeitsagentur.de/jobsuche/jobdetail/19220-b3cd8aebe8b164c2-S,2026-06-06 22:29:44,"{""Programming Languages"": [""python"", ""r"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}"
Data Scientist,TIMOCOM GmbH,Erkrath,Nordrhein-Westfalen,,10001-1003109432-S,2026-06-01,https://www.arbeitsagentur.de/jobsuche/jobdetail/10001-1003109432-S,2026-06-06 22:29:44,"{""Programming Languages"": [""python"", ""r"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}"
Data Scientist,HDI AG,Hilden,Nordrhein-Westfalen,,19376-44182235-515-S,2026-05-21,https://www.arbeitsagentur.de/jobsuche/jobdetail/19376-44182235-515-S,2026-06-06 22:29:44,"{""Programming Languages"": [""python"", ""r"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}"
Informatiker/in,Mercedes-Benz Group AG,Sindelfingen,Baden-Württemberg,,13151-1575859-1-S,2026-09-01,https://www.arbeitsagentur.de/jobsuche/jobdetail/13151-1575859-1-S,2026-06-06 22:29:44,"{""Programming Languages"": [""r"", ""java"", ""python"", ""sql""], ""Cloud & DevOps"": [""git"", ""docker"", ""rest api""]}"
Data Scientist,Deichmann SE,"Essen, Ruhr",Nordrhein-Westfalen,,14774-BB-562881-12683-985-S,2026-05-28,https://www.arbeitsagentur.de/jobsuche/jobdetail/14774-BB-562881-12683-985-S,2026-06-06 22:29:44,"{""Programming Languages"": [""python"", ""r"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}"
Data Scientist,Vereinigte Hagelvers. VVaG,"Gießen, Lahn",Hessen,,17172-4121202D0E6E11258E2-S,2026-06-01,https://www.arbeitsagentur.de/jobsuche/jobdetail/17172-4121202D0E6E11258E2-S,2026-06-06 22:29:44,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}"
Informatiker/in,SAP,,,,11070-1580494-1-S,2026-06-03,https://www.arbeitsagentur.de/jobsuche/jobdetail/11070-1580494-1-S,2026-06-06 22:29:46,"{""Programming Languages"": [""r"", ""java"", ""python"", ""sql""], ""Cloud & DevOps"": [""git"", ""docker"", ""rest api""]}"
Data Scientist,Alexander Thamm GmbH,München,Bayern,,13635-009fa101_JB5149524-S,2026-05-19,https://www.arbeitsagentur.de/jobsuche/jobdetail/13635-009fa101_JB5149524-S,2026-06-06 22:29:46,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}"
Data Scientist,Kaufland Dienstleistung GmbH & Co. KG,"Heilbronn, Neckar",Baden-Württemberg,,19220-ce3df2547243f7bd-S,2026-05-20,https://www.arbeitsagentur.de/jobsuche/jobdetail/19220-ce3df2547243f7bd-S,2026-06-06 22:29:46,"{""Programming Languages"": [""python"", ""r"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}"
Data Scientist,crossnative GmbH,Hamburg,Hamburg,,10001-1002755767-S,2026-03-12,https://www.arbeitsagentur.de/jobsuche/jobdetail/10001-1002755767-S,2026-06-06 22:29:46,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}"
Data Scientist,Siemens Energy Global GmbH & Co. KG,"Görlitz, Neiße",Sachsen,,15170-441835737-S,2026-04-01,https://www.arbeitsagentur.de/jobsuche/jobdetail/15170-441835737-S,2026-06-06 22:29:46,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}"
Data Scientist,IBM Client Innovation Center Germany GmbH,Köln,Nordrhein-Westfalen,,11956-2985651775167200-S,2026-06-03,https://www.arbeitsagentur.de/jobsuche/jobdetail/11956-2985651775167200-S,2026-06-06 22:29:46,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}"
Data Scientist,Lidl Dienstleistung GmbH & Co. KG,Neckarsulm,Baden-Württemberg,,13649-12041499AB-S,2026-06-01,https://www.arbeitsagentur.de/jobsuche/jobdetail/13649-12041499AB-S,2026-06-06 22:29:46,"{""Programming Languages"": [""python"", ""r"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}"
Data Scientist,Hays Professional Solutions GmbH Standort Frankfurt,Frankfurt am Main,Hessen,,13319-870800/1_607744LS-S,2026-05-04,https://www.arbeitsagentur.de/jobsuche/jobdetail/13319-870800/1_607744LS-S,2026-06-06 22:29:46,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}"
Data Scientist,STRABAG BMTI GmbH & Co. KG,Köln,Nordrhein-Westfalen,,12908-061782521-S,2026-05-22,https://www.arbeitsagentur.de/jobsuche/jobdetail/12908-061782521-S,2026-06-06 22:29:46,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}"
Data Scientist,CHECK24 Services Personal GmbH,"Münster, Westfalen",Nordrhein-Westfalen,,20208-82c27114628d484293f-S,2026-06-05,https://www.arbeitsagentur.de/jobsuche/jobdetail/20208-82c27114628d484293f-S,2026-06-06 22:29:46,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}"
Datenbankentwickler/in,Deichmann,"Essen, Ruhr",Nordrhein-Westfalen,,13644-304796-S,2026-06-01,https://www.arbeitsagentur.de/jobsuche/jobdetail/13644-304796-S,2026-06-06 22:29:46,"{""Programming Languages"": [""r"", ""sql""], ""Data & Analytics"": [""power bi"", ""tableau""]}"
Data-Warehouse-Analyst/in,Ipsos GmbH,Bonn,Nordrhein-Westfalen,,12811-2211521-S,2026-05-20,https://www.arbeitsagentur.de/jobsuche/jobdetail/12811-2211521-S,2026-06-06 22:29:46,"{""Programming Languages"": [""r""]}"
Data Scientist,Hays Professional Solutions GmbH,Poing bei München,Bayern,,13319-878669/1_611859LS-S,2026-05-28,https://www.arbeitsagentur.de/jobsuche/jobdetail/13319-878669/1_611859LS-S,2026-06-06 22:29:46,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}"
Data Scientist,Verlag Herder GmbH,München,Bayern,,12908-062492150-S,2026-06-02,https://www.arbeitsagentur.de/jobsuche/jobdetail/12908-062492150-S,2026-06-06 22:29:46,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}"
Mathematiker/in,HUK-COBURG VVaG,Coburg,Bayern,,10000-1205210673-S,2026-03-06,https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1205210673-S,2026-06-06 22:29:46,"{""Programming Languages"": [""r""]}"
Beamter/Beamtin - Länder (höherer Dienst),Landesrechnungshof Nordrhein-Westfalen,Düsseldorf,Nordrhein-Westfalen,,15643-01-d0VCas-S,2026-06-17,https://www.arbeitsagentur.de/jobsuche/jobdetail/15643-01-d0VCas-S,2026-06-06 22:29:46,"{""Programming Languages"": [""r""]}"
Data Scientist,Zalando SE,Berlin,Berlin,,18251-29683-S,2026-04-30,https://www.arbeitsagentur.de/jobsuche/jobdetail/18251-29683-S,2026-06-06 22:29:46,"{""Programming Languages"": [""python"", ""r"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}"
Leiter/in - Asset Management,50Hertz Transmission GmbH AD Berlin,Berlin,Berlin,,10001-1003112986-S,2026-06-05,https://www.arbeitsagentur.de/jobsuche/jobdetail/10001-1003112986-S,2026-06-06 22:29:46,"{""Programming Languages"": [""r""]}"
Data Engineer,expertum GmbH,Hamburg,Hamburg,,12438-13767429-S,2026-06-15,https://www.arbeitsagentur.de/jobsuche/jobdetail/12438-13767429-S,2026-06-06 22:29:46,"{""Programming Languages"": [""r"", ""python"", ""sql"", ""scala""], ""Data & Analytics"": [""spark"", ""kafka"", ""airflow"", ""hadoop""], ""Cloud & DevOps"": [""aws"", ""docker"", ""git""]}"
Data Scientist,Rheinmetall AG,Bremen,Bremen,,15939-BB-633097-7878-9999-S,2026-03-18,https://www.arbeitsagentur.de/jobsuche/jobdetail/15939-BB-633097-7878-9999-S,2026-06-06 22:29:46,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}"
Data Scientist,Heynberg GmbH,München,Bayern,,16788-631-1769466-0-S,2026-04-30,https://www.arbeitsagentur.de/jobsuche/jobdetail/16788-631-1769466-0-S,2026-06-06 22:29:46,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}"
Data Scientist,drjve AG,Köln,Nordrhein-Westfalen,,17338-eb8f33260017a544b2-S,2026-05-25,https://www.arbeitsagentur.de/jobsuche/jobdetail/17338-eb8f33260017a544b2-S,2026-06-06 22:29:46,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}"
Data Scientist,ARAG Krankenversicherungs-AG,München,Bayern,,14244-BB-439968-7878-2218-S,2026-06-03,https://www.arbeitsagentur.de/jobsuche/jobdetail/14244-BB-439968-7878-2218-S,2026-06-06 22:29:46,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}"
Data Scientist,CreditPlus Bank AG,Stuttgart,Baden-Württemberg,,19381-0064260128-S,2026-04-22,https://www.arbeitsagentur.de/jobsuche/jobdetail/19381-0064260128-S,2026-06-06 22:29:46,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}"
Data Scientist,Siemens Energy Global GmbH & Co. KG,Mülheim an der Ruhr,Nordrhein-Westfalen,,15170-444308484-S,2026-04-01,https://www.arbeitsagentur.de/jobsuche/jobdetail/15170-444308484-S,2026-06-06 22:29:46,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}"
